district,cds_code,county,report_type,enrolled_12,num_test_taker,avg_act_reading,avg_act_english,avg_act_math,avg_act_sci,num_over_21_score,percent_over_21_score,personal_income,population,per_capita_income,county_code,edp_365,current_expense_ada,current_expense_per_ada,LEA Type,teachers,avg_teacher_salary_13_14,avg_teacher_salary_17_18,avg_teacher_salary_18_19
Sonoma Valley Unified,70953,Sonoma,S,279.0,47.0,25,24,23,23,31,65.96,32972432.0,494336.0,66700.0,49.0,57123748.77,3518.61,16234.748599589042,Unified,198.0,61060.0,65909.0,66284.0
Fullerton Joint Union High,66514,Orange,S,410.0,68.0,24,23,23,23,51,75.00,227732561.0,3175692.0,71711.0,30.0,161540065.1,13003.87,12422.460782828495,High,553.0,88636.0,99610.0,98049.0
Los Angeles Unified,64733,Los Angeles,S,368.0,152.0,19,18,17,18,43,28.29,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
El Monte Union High,64519,Los Angeles,S,278.0,57.0,19,19,19,20,21,36.84,653482910.0,10039107.0,65094.0,19.0,126330451.66,8158.6,15484.329622729389,High,322.0,72880.0,87588.0,88746.0
Los Angeles Unified,64733,Los Angeles,S,528.0,224.0,18,17,17,18,52,23.21,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Torrance Unified,65060,Los Angeles,S,550.0,139.0,25,25,26,25,116,83.45,653482910.0,10039107.0,65094.0,19.0,251113956.32,22300.81,11260.306523395338,Unified,1029.0,73119.0,79863.0,80717.0
Covina-Valley Unified,64436,Los Angeles,S,401.0,17.0,23,23,22,23,10,58.82,653482910.0,10039107.0,65094.0,19.0,147798340.71,11185.08,13213.88320065659,Unified,558.0,78739.0,86785.0,88603.0
South Pasadena Unified,65029,Los Angeles,S,369.0,93.0,28,27,27,27,78,83.87,653482910.0,10039107.0,65094.0,19.0,51755665.66,4742.96,10912.10249717476,Unified,214.0,76740.0,84070.0,86729.0
South San Francisco Unified,69070,San Mateo,S,292.0,20.0,22,23,25,23,14,70.00,102803127.0,766573.0,134107.0,41.0,106716398.9,7975.79,13380.041212218477,Unified,456.0,62602.0,75089.0,78059.0
Central Union High,63115,Imperial,S,513.0,116.0,18,17,19,19,32,27.59,7329602.0,181215.0,40447.0,13.0,52108271.44,3991.31,13055.430783376885,High,216.0,72024.0,89226.0,92739.0
Sweetwater Union High,68411,San Diego,S,482.0,73.0,18,17,18,19,21,28.77,212748650.0,3338330.0,63729.0,37.0,454295612.3,36360.37,12494.25163440306,High,1781.0,78048.0,87617.0,86862.0
Grossmont Union High,68130,San Diego,S,511.0,125.0,24,23,23,24,94,75.20,212748650.0,3338330.0,63729.0,37.0,228576307.36,15612.91,14640.21168123047,High,763.0,73414.0,84020.0,84316.0
Los Angeles Unified,64733,Los Angeles,S,124.0,44.0,19,19,18,19,15,34.09,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Hesperia Unified,75044,San Bernardino,S,429.0,21.0,21,19,21,21,13,61.90,91658300.0,2180085.0,42043.0,36.0,255270470.26,20924.98,12199.317287758458,Unified,1002.0,67156.0,81656.0,85362.0
Fontana Unified,67710,San Bernardino,S,556.0,512.0,17,15,17,17,79,15.43,91658300.0,2180085.0,42043.0,36.0,480303846.33,34702.74,13840.516522038317,Unified,1772.0,72272.0,84509.0,88170.0
Sequoia Union High,69062,San Mateo,S,95.0,43.0,21,21,20,22,18,41.86,102803127.0,766573.0,134107.0,41.0,171759806.17,8378.73,20499.503644347056,High,574.0,87650.0,101580.0,105215.0
East Side Union High,69427,Santa Clara,S,105.0,38.0,20,20,20,20,15,39.47,223624580.0,1927852.0,115997.0,43.0,273942983.16,21484.18,12750.916402673969,High,1149.0,80860.0,88797.0,94375.0
Jefferson Union High,68924,San Mateo,S,101.0,49.0,23,22,21,22,34,69.39,102803127.0,766573.0,134107.0,41.0,58531947.67,4104.06,14261.961976676754,High,225.0,65205.0,68873.0,70369.0
Los Angeles Unified,64733,Los Angeles,S,71.0,29.0,18,17,19,19,7,24.14,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Fullerton Joint Union High,66514,Orange,S,563.0,119.0,26,27,27,26,99,83.19,227732561.0,3175692.0,71711.0,30.0,161540065.1,13003.87,12422.460782828495,High,553.0,88636.0,99610.0,98049.0
Fresno Unified,62166,Fresno,S,620.0,120.0,18,17,17,18,26,21.67,45445944.0,999101.0,45487.0,10.0,943250074.02,66903.5,14098.665600753324,Unified,3883.0,67859.0,78444.0,79907.0
Los Angeles Unified,64733,Los Angeles,S,230.0,48.0,16,15,16,15,4,8.33,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Sutter Union High,71449,Sutter,S,171.0,22.0,25,22,24,23,17,77.27,4616298.0,96971.0,47605.0,51.0,8446583.95,774.13,10911.066552129487,High,33.0,59953.0,65462.0,68123.0
Sweetwater Union High,68411,San Diego,S,732.0,96.0,20,19,19,20,38,39.58,212748650.0,3338330.0,63729.0,37.0,454295612.3,36360.37,12494.25163440306,High,1781.0,78048.0,87617.0,86862.0
Los Angeles Unified,64733,Los Angeles,S,361.0,45.0,20,18,19,19,15,33.33,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,125.0,15.0,19,19,20,19,6,40.00,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,498.0,80.0,24,23,22,23,54,67.50,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Taft Union High,63818,Kern,S,204.0,35.0,21,18,19,19,11,31.43,37666752.0,900202.0,41843.0,15.0,21083362.85,991.04,21273.97769010333,High,61.0,84737.0,89815.0,88610.0
Tahoe-Truckee Unified,66944,Placer,S,173.0,45.0,26,26,25,25,39,86.67,27459330.0,398329.0,68936.0,31.0,68289736.08,3670.84,18603.299539070074,Unified,281.0,74284.0,80358.0,85371.0
Hemet Unified,67082,Riverside,S,386.0,28.0,19,17,18,19,7,25.00,104794676.0,2470546.0,42418.0,33.0,280637132.15,20211.91,13884.740835972452,Unified,1043.0,71130.0,82190.0,85496.0
Tamalpais Union High,65482,Marin,S,376.0,145.0,29,29,26,27,135,93.10,36684680.0,258826.0,141735.0,21.0,85968097.99,4890.93,17577.045263375265,High,306.0,91803.0,100859.0,102469.0
Cotati-Rohnert Park Unified,73882,Sonoma,S,76.0,24.0,27,27,26,25,20,83.33,32972432.0,494336.0,66700.0,49.0,68301622.72,5403.77,12639.62432153848,Unified,300.0,57823.0,62696.0,63905.0
Temecula Valley Unified,75192,Riverside,S,78.0,20.0,26,25,22,23,15,75.00,104794676.0,2470546.0,42418.0,33.0,293984831.56,26736.09,10995.804979710945,Unified,1244.0,79039.0,87184.0,88890.0
Temecula Valley Unified,75192,Riverside,S,642.0,215.0,23,22,22,23,133,61.86,104794676.0,2470546.0,42418.0,33.0,293984831.56,26736.09,10995.804979710945,Unified,1244.0,79039.0,87184.0,88890.0
Lake Elsinore Unified,75176,Riverside,S,496.0,63.0,21,20,20,20,30,47.62,104794676.0,2470546.0,42418.0,33.0,246874772.61,20013.59,12335.35675558458,Unified,1002.0,73217.0,88021.0,90411.0
Temple City Unified,65052,Los Angeles,S,492.0,90.0,27,27,27,26,80,88.89,653482910.0,10039107.0,65094.0,19.0,63925269.73,5463.43,11700.574498071723,Unified,253.0,73975.0,82908.0,87228.0
Templeton Unified,68841,San Luis Obispo,S,171.0,69.0,24,24,22,23,50,72.46,17270828.0,283111.0,61004.0,40.0,24431080.15,2314.29,10556.620021691317,Unified,122.0,62507.0,69203.0,70279.0
San Rafael City High,65466,Marin,S,300.0,56.0,25,24,23,23,39,69.64,36684680.0,258826.0,141735.0,21.0,38462543.38,2620.22,14679.127470212426,High,110.0,0.0,99654.0,100514.0
Jefferson Union High,68924,San Mateo,S,208.0,23.0,27,26,25,26,19,82.61,102803127.0,766573.0,134107.0,41.0,58531947.67,4104.06,14261.961976676754,High,225.0,65205.0,68873.0,70369.0
Capistrano Unified,66464,Orange,S,668.0,259.0,26,26,25,25,209,80.69,227732561.0,3175692.0,71711.0,30.0,509075121.41,44603.350000000006,11413.383107098456,Unified,2016.0,81876.0,89014.0,88025.0
Los Angeles Unified,64733,Los Angeles,S,306.0,68.0,16,15,16,16,9,13.24,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,116.0,50.0,15,14,16,16,1,2.00,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Conejo Valley Unified,73759,Ventura,S,528.0,119.0,27,26,26,26,103,86.55,54749053.0,846006.0,64715.0,56.0,190581464.57,17614.5,10819.578447869653,Unified,909.0,72230.0,83936.0,84606.0
Lodi Unified,68585,San Joaquin,S,490.0,92.0,21,20,22,22,45,48.91,35926949.0,762148.0,47139.0,39.0,327993961.44,26678.46,12294.336383734293,Unified,1487.0,66178.0,73304.0,75702.0
Torrance Unified,65060,Los Angeles,S,509.0,105.0,24,23,23,23,71,67.62,653482910.0,10039107.0,65094.0,19.0,251113956.32,22300.81,11260.306523395338,Unified,1029.0,73119.0,79863.0,80717.0
San Dieguito Union High,68346,San Diego,S,627.0,355.0,28,28,28,28,326,91.83,212748650.0,3338330.0,63729.0,37.0,148182213.62,12684.32,11682.31435504623,High,565.0,79667.0,103164.0,104405.0
Saddleback Valley Unified,73635,Orange,S,669.0,152.0,26,26,26,25,126,82.89,227732561.0,3175692.0,71711.0,30.0,282361255.22,25249.34,11182.91627503927,Unified,1190.0,78959.0,84084.0,89371.0
Tracy Joint Unified,75499,San Joaquin,S,455.0,60.0,24,24,23,23,41,68.33,35926949.0,762148.0,47139.0,39.0,159116921.48,13879.32,11464.316802264088,Unified,665.0,69366.0,76982.0,80013.0
Fullerton Joint Union High,66514,Orange,S,624.0,178.0,30,30,30,29,170,95.51,227732561.0,3175692.0,71711.0,30.0,161540065.1,13003.87,12422.460782828495,High,553.0,88636.0,99610.0,98049.0
Tulare Joint Union High,72249,Tulare,S,382.0,66.0,21,19,21,20,28,42.42,19973932.0,466195.0,42845.0,54.0,75551233.36,5458.919999999999,13839.959801572475,High,248.0,69595.0,83528.0,85392.0
Tulare Joint Union High,72249,Tulare,S,417.0,93.0,20,18,18,19,29,31.18,19973932.0,466195.0,42845.0,54.0,75551233.36,5458.919999999999,13839.959801572475,High,248.0,69595.0,83528.0,85392.0
Tulelake Basin Joint Unified,73593,Modoc,S,25.0,15.0,18,15,17,18,1,6.67,451666.0,8841.0,51088.0,25.0,5793175.62,369.97,15658.501013595696,Unified,26.0,67413.0,72507.0,74614.0
Turlock Unified,75739,Stanislaus,S,543.0,53.0,24,22,22,22,36,67.92,25188224.0,550660.0,45742.0,50.0,168397142.14,13458.16,12512.642303256907,Unified,694.0,71062.0,80997.0,85120.0
Tustin Unified,73643,Orange,S,577.0,164.0,21,18,20,20,70,42.68,227732561.0,3175692.0,71711.0,30.0,261408451.41,22654.09,11539.128316785182,Unified,986.0,76953.0,86495.0,87448.0
Los Angeles Unified,64733,Los Angeles,S,91.0,21.0,18,16,18,18,4,19.05,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Ukiah Unified,65615,Mendocino,S,365.0,22.0,25,23,23,22,15,68.18,4595625.0,86749.0,52976.0,23.0,73310769.16,5661.09,12949.938820969106,Unified,341.0,62644.0,65139.0,67505.0
Los Angeles Unified,64733,Los Angeles,S,432.0,41.0,21,21,21,21,22,53.66,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Fresno Unified,62166,Fresno,S,120.0,86.0,28,28,25,26,79,91.86,45445944.0,999101.0,45487.0,10.0,943250074.02,66903.5,14098.665600753324,Unified,3883.0,67859.0,78444.0,79907.0
Irvine Unified,73650,Orange,S,633.0,233.0,29,29,29,28,219,93.99,227732561.0,3175692.0,71711.0,30.0,401121808.16,35035.57,11448.987647696327,Unified,1584.0,74022.0,81988.0,84323.0
Los Angeles Unified,64733,Los Angeles,S,336.0,58.0,21,21,20,20,25,43.10,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Shasta Union High,70136,Shasta,S,127.0,24.0,28,27,27,27,21,87.50,8722632.0,180080.0,48438.0,45.0,55203715.21,3999.6,13802.30903340334,High,209.0,66674.0,74504.0,76402.0
Los Angeles Unified,64733,Los Angeles,S,113.0,34.0,18,16,18,18,7,20.59,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Upland Unified,75069,San Bernardino,S,764.0,62.0,21,21,21,21,30,48.39,91658300.0,2180085.0,42043.0,36.0,120504705.44,10115.84,11912.476417183349,Unified,552.0,71522.0,80166.0,82293.0
Upper Lake Unified,76976,Lake,S,74.0,18.0,18,16,17,17,4,22.22,2849642.0,64386.0,44259.0,17.0,10960598.04,765.81,14312.424805108316,Unified,44.0,56279.0,60677.0,61487.0
Vacaville Unified,70573,Solano,S,431.0,58.0,22,22,22,22,34,58.62,23951255.0,447643.0,53505.0,48.0,124493618.58,11111.92,11203.610049388404,Unified,623.0,63420.0,68239.0,67687.0
William S. Hart Union High,65136,Los Angeles,S,714.0,163.0,25,25,25,24,129,79.14,653482910.0,10039107.0,65094.0,19.0,251435567.69,21274.88,11818.424719199356,High,943.0,72381.0,78855.0,80182.0
Placentia-Yorba Linda Unified,66647,Orange,S,663.0,173.0,23,22,24,23,95,54.91,227732561.0,3175692.0,71711.0,30.0,264542982.97,23981.07,11031.325248206189,Unified,1123.0,77275.0,85266.0,85428.0
Grossmont Union High,68130,San Diego,S,565.0,85.0,25,24,24,24,67,78.82,212748650.0,3338330.0,63729.0,37.0,228576307.36,15612.91,14640.21168123047,High,763.0,73414.0,84020.0,84316.0
Los Angeles Unified,64733,Los Angeles,S,262.0,30.0,21,20,19,20,10,33.33,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Valley Center-Pauma Unified,75614,San Diego,S,267.0,50.0,22,21,21,22,25,50.00,212748650.0,3338330.0,63729.0,37.0,44863818.08,3736.07,12008.291621944983,Unified,192.0,78583.0,81073.0,82955.0
Elk Grove Unified,67314,Sacramento,S,369.0,70.0,19,18,19,20,20,28.57,85775621.0,1552058.0,55266.0,34.0,722863463.98,60769.41,11895.186475893051,Unified,3202.0,71340.0,80261.0,81565.0
Santa Ana Unified,66670,Orange,S,466.0,66.0,18,17,18,18,14,21.21,227732561.0,3175692.0,71711.0,30.0,650062731.43,43664.56,14887.651024766996,Unified,2348.0,81556.0,94982.0,94411.0
Los Angeles Unified,64733,Los Angeles,S,71.0,20.0,26,22,20,22,13,65.00,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Moreno Valley Unified,67124,Riverside,S,595.0,36.0,22,21,21,21,16,44.44,104794676.0,2470546.0,42418.0,33.0,440668917.8,30378.73,14505.837400049311,Unified,1532.0,73232.0,84397.0,87184.0
Los Angeles Unified,64733,Los Angeles,S,122.0,82.0,15,15,17,17,8,9.76,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,535.0,97.0,26,26,25,25,80,82.47,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Travis Unified,70565,Solano,S,367.0,40.0,25,23,23,24,28,70.00,23951255.0,447643.0,53505.0,48.0,57773914.76,5274.19,10954.082951126145,Unified,269.0,66104.0,71905.0,75320.0
Los Angeles Unified,64733,Los Angeles,S,157.0,35.0,18,17,17,18,7,20.00,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Los Angeles Unified,64733,Los Angeles,S,398.0,96.0,23,22,22,22,57,59.38,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Ventura Unified,72652,Ventura,S,480.0,88.0,24,22,22,22,59,67.05,54749053.0,846006.0,64715.0,56.0,180212696.73,15528.67,11605.159793465891,Unified,800.0,68107.0,76589.0,77464.0
Orange Unified,66621,Orange,S,584.0,85.0,25,26,25,25,70,82.35,227732561.0,3175692.0,71711.0,30.0,279528227.42,23846.18,11722.138615912487,Unified,1059.0,73765.0,83902.0,86774.0
Napa Valley Unified,66266,Napa,S,396.0,59.0,22,20,21,21,32,54.24,10429596.0,137744.0,75717.0,28.0,191179383.17,16005.08,11944.918936362705,Unified,863.0,71415.0,78177.0,81717.0
Folsom-Cordova Unified,67330,Sacramento,S,441.0,107.0,26,27,26,26,93,86.92,85775621.0,1552058.0,55266.0,34.0,219789487.6,19624.66,11199.658368603583,Unified,976.0,70192.0,76858.0,77434.0
Moreno Valley Unified,67124,Riverside,S,450.0,121.0,18,17,18,18,23,19.01,104794676.0,2470546.0,42418.0,33.0,440668917.8,30378.73,14505.837400049311,Unified,1532.0,73232.0,84397.0,87184.0
Vista Unified,68452,San Diego,S,545.0,60.0,23,21,21,22,31,51.67,212748650.0,3338330.0,63729.0,37.0,253976722.74,19436.86,13066.756808455686,Unified,1100.0,67836.0,79086.0,83188.0
Murrieta Valley Unified,75200,Riverside,S,884.0,165.0,24,22,23,22,111,67.27,104794676.0,2470546.0,42418.0,33.0,252924598.53,22340.04,11321.582169503725,Unified,932.0,82681.0,87542.0,88700.0
San Francisco Unified,68478,San Francisco,S,168.0,33.0,23,23,22,23,22,66.67,122892141.0,881549.0,139405.0,38.0,840100892.92,50096.27,16769.72942137209,Unified,3660.0,64434.0,73379.0,75872.0
Walnut Valley Unified,73460,Los Angeles,S,666.0,128.0,27,27,28,27,111,86.72,653482910.0,10039107.0,65094.0,19.0,147144435.06,13436.13,10951.400072788818,Unified,614.0,75800.0,81644.0,83974.0
Downey Unified,64451,Los Angeles,S,845.0,48.0,23,23,23,22,32,66.67,653482910.0,10039107.0,65094.0,19.0,279155073.95,21246.96,13138.588953431456,Unified,1043.0,82765.0,94444.0,97043.0
San Francisco Unified,68478,San Francisco,S,489.0,94.0,21,21,22,22,55,58.51,122892141.0,881549.0,139405.0,38.0,840100892.92,50096.27,16769.72942137209,Unified,3660.0,64434.0,73379.0,75872.0
Washington Unified,76778,Fresno,S,240.0,121.0,16,15,16,16,10,8.26,45445944.0,999101.0,45487.0,10.0,34534509.95,2458.62,14046.298309620846,Unified,143.0,56117.0,67007.0,67030.0
Washington Unified,76778,Fresno,S,240.0,121.0,16,15,16,16,10,8.26,45445944.0,999101.0,45487.0,10.0,34534509.95,2458.62,14046.298309620846,Unified,404.0,59003.0,71171.0,72656.0
Los Angeles Unified,64733,Los Angeles,S,182.0,35.0,18,17,18,18,6,17.14,653482910.0,10039107.0,65094.0,19.0,7447072658.68,454546.06,16383.53802622335,Unified,23670.0,68881.0,74789.0,78962.0
Sacramento City Unified,67439,Sacramento,S,194.0,46.0,25,24,23,23,34,73.91,85775621.0,1552058.0,55266.0,34.0,499973136.79,38219.84,13081.507844878473,Unified,2315.0,65695.0,73236.0,75296.0
West Covina Unified,65094,Los Angeles,S,514.0,25.0,24,24,24,23,16,64.00,653482910.0,10039107.0,65094.0,19.0,110979620.67,8215.67,13508.286076485545,Unified,440.0,70575.0,77818.0,80671.0
Torrance Unified,65060,Los Angeles,S,495.0,123.0,25,26,25,25,97,78.86,653482910.0,10039107.0,65094.0,19.0,251113956.32,22300.81,11260.306523395338,Unified,1029.0,73119.0,79863.0,80717.0
Grossmont Union High,68130,San Diego,S,421.0,49.0,25,24,23,23,38,77.55,212748650.0,3338330.0,63729.0,37.0,228576307.36,15612.91,14640.21168123047,High,763.0,73414.0,84020.0,84316.0
William S. Hart Union High,65136,Los Angeles,S,655.0,182.0,27,27,26,26,156,85.71,653482910.0,10039107.0,65094.0,19.0,251435567.69,21274.88,11818.424719199356,High,943.0,72381.0,78855.0,80182.0
Anderson Union High,69856,Shasta,S,214.0,23.0,24,21,21,23,16,69.57,8722632.0,180080.0,48438.0,45.0,18583963.93,1414.19,13141.065861022917,High,91.0,63653.0,71004.0,69973.0
Hemet Unified,67082,Riverside,S,437.0,72.0,19,18,18,19,25,34.72,104794676.0,2470546.0,42418.0,33.0,280637132.15,20211.91,13884.740835972452,Unified,1043.0,71130.0,82190.0,85496.0
Hemet Unified,67082,Riverside,S,67.0,21.0,26,25,23,24,16,76.19,104794676.0,2470546.0,42418.0,33.0,280637132.15,20211.91,13884.740835972452,Unified,1043.0,71130.0,82190.0,85496.0
Anaheim Union High,66431,Orange,S,498.0,54.0,19,18,20,20,17,31.48,227732561.0,3175692.0,71711.0,30.0,374312870.96,28386.37,13186.359191400661,High,1276.0,88375.0,93017.0,97259.0
Rocklin Unified,75085,Placer,S,119.0,32.0,26,24,21,24,23,71.88,27459330.0,398329.0,68936.0,31.0,129523047.99,11615.61,11150.774517222942,Unified,572.0,67442.0,75676.0,81298.0
Conejo Valley Unified,73759,Ventura,S,547.0,146.0,27,28,26,26,126,86.30,54749053.0,846006.0,64715.0,56.0,190581464.57,17614.5,10819.578447869653,Unified,909.0,72230.0,83936.0,84606.0
Huntington Beach Union High,66548,Orange,S,628.0,48.0,22,21,23,22,30,62.50,227732561.0,3175692.0,71711.0,30.0,190202727.98,15226.18,12491.821847633482,High,679.0,81891.0,93803.0,95427.0
Campbell Union High,69401,Santa Clara,S,354.0,71.0,28,28,25,26,60,84.51,223624580.0,1927852.0,115997.0,43.0,112948926.76,8204.64,13766.469553813453,High,391.0,71459.0,82939.0,86460.0
Jefferson Union High,68924,San Mateo,S,395.0,28.0,24,25,25,24,25,89.29,102803127.0,766573.0,134107.0,41.0,58531947.67,4104.06,14261.961976676754,High,225.0,65205.0,68873.0,70369.0
Poway Unified,68296,San Diego,S,596.0,212.0,28,29,28,27,193,91.04,212748650.0,3338330.0,63729.0,37.0,398362474.73,35361.08,11265.56300684255,Unified,1562.0,72715.0,79082.0,79856.0
Rocklin Unified,75085,Placer,S,458.0,112.0,26,25,25,25,98,87.50,27459330.0,398329.0,68936.0,31.0,129523047.99,11615.61,11150.774517222942,Unified,572.0,67442.0,75676.0,81298.0
Whittier Union High,65128,Los Angeles,S,432.0,60.0,18,18,19,18,16,26.67,653482910.0,10039107.0,65094.0,19.0,156138323.97,10744.63,14531.754371253362,High,508.0,81985.0,93678.0,97882.0
Vacaville Unified,70573,Solano,S,329.0,30.0,24,23,24,23,23,76.67,23951255.0,447643.0,53505.0,48.0,124493618.58,11111.92,11203.610049388404,Unified,623.0,63420.0,68239.0,67687.0
East Side Union High,69427,Santa Clara,S,339.0,106.0,17,16,18,18,20,18.87,223624580.0,1927852.0,115997.0,43.0,273942983.16,21484.18,12750.916402673969,High,1149.0,80860.0,88797.0,94375.0
Antelope Valley Union High,64246,Los Angeles,S,668.0,52.0,20,18,19,19,21,40.38,653482910.0,10039107.0,65094.0,19.0,279537837.88,19667.11,14213.467961484936,High,986.0,69481.0,81125.0,82528.0
William S. Hart Union High,65136,Los Angeles,S,540.0,110.0,26,25,24,24,91,82.73,653482910.0,10039107.0,65094.0,19.0,251435567.69,21274.88,11818.424719199356,High,943.0,72381.0,78855.0,80182.0
